created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Thu Sep 28 11:01:13 +0000 2023;1707349737329106987;"“Udah 10 tahun masalah kita masih gini-gini aja” -Sadam #PetualanganSherina2";0;0;0;0;in;130766157;1707349737329106987;Gatraavianty;https://twitter.com/Gatraavianty/status/1707349737329106987
Thu Sep 28 11:01:02 +0000 2023;1707349693196640435;"@FilmPetSher Barusan banget min, terimaksih petualangan menuju 23 th yll. #NostalgiaBersama #PetualanganSherina #PetualanganSherina2 https://t.co/qxdGs82B81";0;1;0;0;in;227164848;1707336671208120785;C_Arifin07;https://twitter.com/C_Arifin07/status/1707349693196640435
Thu Sep 28 11:00:25 +0000 2023;1707349536296075371;"🤩🤩🤩 #PetualanganSherina2 @FilmPetSher https://t.co/CMlus0K9fC";0;1;0;1;qme;315794981;1707348636521423339;febbyaliana;https://twitter.com/febbyaliana/status/1707349536296075371
Thu Sep 28 10:57:21 +0000 2023;1707348764393169137;"Begitu film selesai satu studio langsung pada tepuk tangan. Keknya yg nonton bnr2 pada nostalgia. Keren bngt 👍🏻👍🏻 #PetualanganSherina2 https://t.co/SbdlxtR4DO";0;0;0;0;in;2336738816;1707348764393169137;hiyeyeya;https://twitter.com/hiyeyeya/status/1707348764393169137
Thu Sep 28 10:56:50 +0000 2023;1707348636521423339;"hihi tadi nonton @FilmPetSher sekeluarga tapi minus suamiku @yoppikgirindra huhu 🥲 btw filmnyaaa keren dan segemasss ituuu 🤩😍🫶🏻 #PetualanganSherina2 https://t.co/uMjEfHmO1G";1;1;0;2;in;315794981;1707348636521423339;febbyaliana;https://twitter.com/febbyaliana/status/1707348636521423339
Thu Sep 28 10:53:16 +0000 2023;1707347738747453651;"akhirnya setelah penantian sekian lamanya bisa nonton #PetualanganSherina2 !!! https://t.co/QVfr0GCCjM";0;0;0;3;in;310104389;1707347738747453651;maharanidinas;https://twitter.com/maharanidinas/status/1707347738747453651
Thu Sep 28 10:51:10 +0000 2023;1707347209275244628;"SERUUUUU BANGETT, banyak scene yg ngingetin sama film pertama jadi nostalgia gitu🥺 apalagi endingnya beuhh cuma berapa detik tapi bisa bikin gw ngang ngong sampe satu jam setelah nonton😭  #PetualanganSherina2 https://t.co/qpdg7iXtxv";1;0;0;1;in;976066256548765697;1707347209275244628;anntravis31;https://twitter.com/anntravis31/status/1707347209275244628
Thu Sep 28 10:49:30 +0000 2023;1707346792495698283;"Day 1 banget ga tuh nontonnya 🙌 #PetualanganSherina2 https://t.co/Fvda6ox2yw";0;0;1;4;in;1644578400391299073;1707346792495698283;driabadi;https://twitter.com/driabadi/status/1707346792495698283
Thu Sep 28 10:45:48 +0000 2023;1707345859263021070;"jangan lupa nonton #PetualanganSherina2 https://t.co/VRBZpGVVgO";0;1;0;0;in;1024980762079059968;1707345859263021070;whispeuofheart;https://twitter.com/whispeuofheart/status/1707345859263021070
Thu Sep 28 10:45:17 +0000 2023;1707345729919012957;"Baguuss bangeettt parah nih film🤩🤩 #PetualanganSherina2 https://t.co/AB752BSDG6";0;0;0;0;in;1079055361829552128;1707345729919012957;Elisabethtu04;https://twitter.com/Elisabethtu04/status/1707345729919012957
Thu Sep 28 10:44:50 +0000 2023;1707345616714797502;"#PetualanganSherina2 🎬 https://t.co/aYdVCQ7iFn";0;0;0;0;qme;1322879673840340992;1707345616714797502;Widyindaeyo;https://twitter.com/Widyindaeyo/status/1707345616714797502
Thu Sep 28 10:42:22 +0000 2023;1707344995496468905;"#PetualanganSherina2 Oke fix, aku puas dengan ending nya 😊";0;0;0;0;in;866171055865339904;1707344995496468905;dla_ong;https://twitter.com/dla_ong/status/1707344995496468905
Thu Sep 28 10:41:20 +0000 2023;1707344737135657274;"#PetualanganSherina2 Sherina &amp  Sadam bertemu kembali setelah berpisah lama utk membongkar penjualan orang utan.  Meresonansi kemagisan film pertamanya lewat lagu, adegan &amp  dialognya dlm membangkitkan nostalgia. Chemistry keduanya kian memikat. color grading masih bisa lebih baik. https://t.co/uUJPVwZA3z";0;0;0;3;in;1445256156255961088;1707344737135657274;bicarafilmid;https://twitter.com/bicarafilmid/status/1707344737135657274
Thu Sep 28 10:36:58 +0000 2023;1707343638118985867;"Overall 9/10, krn di dunia ini tidak ada yg sempurna. Tapi aku sih puas nontonnya, krn smpe detik ini ngetuit pun &amp  udh nyampe rumah jg aku masih kebayang terus filmnya, masih merasa bahagia. Intinya sih aku emg bahagia banget nonton #PetualanganSherina2 🥰";0;0;0;1;in;3945766873;1707343611535466899;ath22wht;https://twitter.com/ath22wht/status/1707343638118985867
Thu Sep 28 10:36:57 +0000 2023;1707343633702400356;"Scene stelear buatku, si Aryo sih. Speak speak dikit tp nambah suasana reunian makin gemoy.  Isyana sm syailendra nyanyinya bagus bgt, klo bkn mereka yg meranin kayanya susah sih.  #PetualanganSherina2";0;1;0;1;in;3945766873;1707343611535466899;ath22wht;https://twitter.com/ath22wht/status/1707343633702400356
Thu Sep 28 10:36:56 +0000 2023;1707343628530798820;"Aku keluar dari bioskop ga berhenti nyanyi, untung aku dengerin lagunya dulu jd bisa sing along niatnya mau surprise pas nonton tp ga tahan mau denger. Nah, Sherina KEREN banget sih bikin lagunya dr musik smpe liriknya bagus bgt #PetualanganSherina2";0;1;0;1;in;3945766873;1707343611535466899;ath22wht;https://twitter.com/ath22wht/status/1707343628530798820
Thu Sep 28 10:36:55 +0000 2023;1707343623745098000;"Selain itu, chemistry Sherina &amp  Derby luar biasa banget2 ngalir, tatapan mata mereka deep bgt,berbicara sekali yg bikin aku jadi terhanyut didalamnya apalg pas lagi nyanyi. INDAH BANGET pokoke..  #PetualanganSherina2";0;1;0;1;in;3945766873;1707343611535466899;ath22wht;https://twitter.com/ath22wht/status/1707343623745098000
Thu Sep 28 10:36:54 +0000 2023;1707343619471094066;"Tapi selama nonton aku bener2 takjub, bahagia banget liat idola kecil aku sherina sama sadam, ada didepan mataku bisa ketemu lagi walau aku cuma liat lewat layar 😅 tapi bikin happy banget, bahagia bgt🥰 #PetualanganSherina2";0;1;0;1;in;3945766873;1707343611535466899;ath22wht;https://twitter.com/ath22wht/status/1707343619471094066
Thu Sep 28 10:36:53 +0000 2023;1707343614794449198;"Sepanjang nonton aku terpesona bgt  sumpah. Krn keindahan pohon kalimantannya ataupun orangutannya. Bagus bgt.. #PetualanganSherina2";0;1;1;1;in;3945766873;1707343611535466899;ath22wht;https://twitter.com/ath22wht/status/1707343614794449198
Thu Sep 28 10:36:52 +0000 2023;1707343611535466899;"Serius aku mau nonton lagi. awal mulai aku udah mewek duluan krn terharu,pas liat tulisan miles aja udh happy bgt abis next scene byar mewek wkwk😅   Jujur dr awal niat nonton emg ga mau berekspektasi walo udh dikit mengira2 ceritanya tp untung banyak beda #PetualanganSherina2 https://t.co/fNMBS2uzTI";0;1;1;6;in;3945766873;1707343611535466899;ath22wht;https://twitter.com/ath22wht/status/1707343611535466899
Thu Sep 28 10:30:15 +0000 2023;1707341945155321971;"Aku jadi pengen blg makasih buat tante Mira Lesmana dan Om Riri Riza krna kita udah dikasih sequelnya. Mbak Sher sama Kak Derby juga. Nostalgia masa kecil banget deh sumpah. #PetualanganSherina2";0;0;0;0;in;1333806404407234560;1707341942630306056;NLawoo;https://twitter.com/NLawoo/status/1707341945155321971
Thu Sep 28 10:21:56 +0000 2023;1707339852164076025;"Habis eval, hibernasi, bangun2 healing sm sherina dan sadam✨ Tiap part nyanyi sumringah bgt gw, rill seru coy . . . 🎉  #PetualanganSherina2 https://t.co/VV4OvG6IBa";0;0;0;0;in;947509938;1707339852164076025;ke_BAE_Jiran13;https://twitter.com/ke_BAE_Jiran13/status/1707339852164076025
Thu Sep 28 10:19:36 +0000 2023;1707339264340746699;"73. #PetualanganSherina2  Nostalgia yg manissss 🥲 Formula ceritanya mirip sama film pertamanya. Denger musiknya jadi backsound aja udah langsung merinding. Lagu barunya juga enak enak. https://t.co/AQB02vvHeg";0;1;0;0;in;209572248;1611964040561176579;irvanmuda;https://twitter.com/irvanmuda/status/1707339264340746699
Thu Sep 28 10:16:00 +0000 2023;1707338359474172344;"Nostalgia bersama 🥹 #sheraiser #sherinamunaf #PetualanganSherina2 https://t.co/dhruqVKdoY";0;2;0;1;pt;74103659;1707338359474172344;lauraonlie2;https://twitter.com/lauraonlie2/status/1707338359474172344
Thu Sep 28 10:15:34 +0000 2023;1707338251198169467;"Abis nonton #PetualanganSherina2 and it's feel so nostlagic🥹 masa baru opening udah meweekkk🥲  Musicalnya Allahu Akbar bagus bangetttt tiap sherina sm sadam nyanyi ngembeng muluu mataaaa🥹🥹🥹 https://t.co/i6UyKURTjf";0;1;0;0;in;1695002796310036480;1707338251198169467;pangooopp_;https://twitter.com/pangooopp_/status/1707338251198169467
Thu Sep 28 10:11:17 +0000 2023;1707337172716855434;"Keluar bioskop nyanyi2 ke orang gila saking terngiang ngiangnya, untung ga ada yg tiba tiba jadi penari latar kek di film #PetualanganSherina2 🤣";0;0;0;0;in;189445101;1707337172716855434;teachi__;https://twitter.com/teachi__/status/1707337172716855434
Thu Sep 28 10:09:38 +0000 2023;1707336759741432143;"Nostalgia di Bioskop Hari Ini Nonton Film Petualangan Sherina 2!  #VeronaPictures #PetualanganSherina2 #Bioskop #Indonesia #Film  https://t.co/OULhbZ7RCv";0;0;0;0;in;1488100595323990017;1707336759741432143;Verona_Indo;https://twitter.com/Verona_Indo/status/1707336759741432143
Thu Sep 28 09:58:13 +0000 2023;1707333885087121520;"Asli. Sepanjang film terhibur banget sama karakter Ratih &amp  aktingnya @isyanasarasvati. Kocak abis! 😂  #NostalgiaBersama #PetualanganSherina2 #PetualanganSherina  #PetSher2  #FilmPetualanganSherina https://t.co/Z5FUhIYu9Q";0;0;0;0;in;64317740;1707327497023656195;azharwibisono;https://twitter.com/azharwibisono/status/1707333885087121520
Thu Sep 28 09:54:55 +0000 2023;1707333052362264744;"Udah lama loh bioskop gak sepenuh ini 🥹 terharu aku. Makasih @MirLes udah bikin Petualangan Sherina 2. Sepanjang nonton beberapa kali merinding disko, dan penonton kompak tepuk tangan juga di beberapa adegan.  #PetualanganSherina2 https://t.co/hFwCkZUWV0";1;4;3;20;in;926675802;1707333052362264744;Omnduut;https://twitter.com/Omnduut/status/1707333052362264744
Thu Sep 28 09:52:45 +0000 2023;1707332507644068247;"Bukan chacha bukan m&amp m ya ingat ‼️ #PetualanganSherina2 https://t.co/GLxvKPgcmD";0;0;0;0;in;128104641;1707332333089824893;pompompomato;https://twitter.com/pompompomato/status/1707332507644068247
Thu Sep 28 09:52:03 +0000 2023;1707332333089824893;"Harusnya official snack-nya smarties ga sih 😭  #PetualanganSherina2   Siapa sepanjang film tearyyyy? 🙋🏻‍♀️🙋🏻‍♀️ https://t.co/bQFJMySpAQ";0;1;0;2;in;128104641;1707332333089824893;pompompomato;https://twitter.com/pompompomato/status/1707332333089824893
Thu Sep 28 09:51:54 +0000 2023;1707332295131300094;"Childhood memories UNLOCKED! #PetualanganSherina2 is a pure entertainment and hugely enjoyable. Director Riri Riza stays faithful to the original materials, and for the most part it works. What a heartwarming nostalgia. This is a sequel film done right. https://t.co/QUpEcyVDwY";0;0;3;15;en;1015794325890859009;1707332295131300094;damdaaamm;https://twitter.com/damdaaamm/status/1707332295131300094
Thu Sep 28 09:51:46 +0000 2023;1707332261463638336;"Close enough #PetualanganSherina2 https://t.co/IcCMsBJ5Zh";0;0;0;0;en;473792339;1707332261463638336;bil___gem;https://twitter.com/bil___gem/status/1707332261463638336
Thu Sep 28 09:50:32 +0000 2023;1707331950304968816;"#PetualanganSherina2 cuteeee, saya suka 🫰❤️ ciyeeee ciyeeee https://t.co/18Uva5q2qq";0;2;1;0;in;54817227;1707331950304968816;evrinasp;https://twitter.com/evrinasp/status/1707331950304968816
Thu Sep 28 09:50:15 +0000 2023;1707331879823868250;"Alhamdulillah hari ini ramai walaupun sepanas ituu!! 🥹  Btw hari ini premiere #PetualanganSherina2 , udah pada nonton beluum? Pada seumuran mimin ngga yaa masih TK-SD pas #PetualanganSherina 23 tahun lalu 🥹   Kalau Sherina punya permen warna", kita juga ada nih bulet" warna" 😆 https://t.co/GeIC7owQT4";0;0;0;4;in;1608370762842529794;1707331879823868250;amamisweets_id;https://twitter.com/amamisweets_id/status/1707331879823868250
Thu Sep 28 09:47:37 +0000 2023;1707331215676850589;"nonton dewe wani 👌 #PetualanganSherina2 https://t.co/2aXkiGhaSI";0;0;0;0;in;61093316;1707331215676850589;FianHyde;https://twitter.com/FianHyde/status/1707331215676850589
Thu Sep 28 09:47:05 +0000 2023;1707331083568894073;"Niatnya nganter keponakan nonton... Eeeh, malah diri sendiri yg ke flashback ke 20 tahun yg lalu. #PetualanganSherina2";0;0;0;0;in;150251014;1707331083568894073;fanyrush;https://twitter.com/fanyrush/status/1707331083568894073
Thu Sep 28 09:45:49 +0000 2023;1707330762872406333;"Aeon Mall Tanjung Barat Full 🙌🏻🥳  #PetualanganSherina2 https://t.co/4NzcUrnUDd";1;0;0;0;en;2374068283;1707330762872406333;acececeyoo;https://twitter.com/acececeyoo/status/1707330762872406333
Thu Sep 28 09:40:14 +0000 2023;1707329358682317025;"Aku menangis terusz 🥲🥹 #PetualanganSherina2";0;1;0;0;in;49616191;1707329358682317025;putrimelodi;https://twitter.com/putrimelodi/status/1707329358682317025
Thu Sep 28 09:39:05 +0000 2023;1707329070294589558;"Siap min, Sudah nonton, nostalgia banget @FilmPetSher #PetualanganSherina2 https://t.co/TqThMgkToM";0;0;0;1;in;400598645;1707329070294589558;Humam_Al_Abid;https://twitter.com/Humam_Al_Abid/status/1707329070294589558
Thu Sep 28 09:35:07 +0000 2023;1707328072327082163;"Penyakit tidak bisa nonton sekali saja pas masih kecil sepertinya akan kumat, mau diajakin nonton berkali-kali pun ayoo untuk yg ini. #PetualanganSherina2 https://t.co/wuYzWlRsjA";1;0;1;0;in;344055890;1707328072327082163;Naad_Naad;https://twitter.com/Naad_Naad/status/1707328072327082163
Thu Sep 28 09:34:24 +0000 2023;1707327890910789986;"Keren 😭😭😭 bener2 nostalgia 🫠🫠🫠 @happyme8811_2nd  #PetualanganSherina2 https://t.co/Toog1wcCJC";0;2;1;4;eu;61214043;1707327890910789986;neng_fika;https://twitter.com/neng_fika/status/1707327890910789986
Thu Sep 28 09:33:48 +0000 2023;1707327738003218631;"Lanjut #PetualanganSherina2 https://t.co/obcar2sB6o";1;1;0;0;in;139635832;1707327738003218631;ngnjnhjbas;https://twitter.com/ngnjnhjbas/status/1707327738003218631
Thu Sep 28 09:33:39 +0000 2023;1707327700569108982;"Dah gitu aja yaaa. Nih terakhir pap nonton sama bestie @fhakhairunisa 🥰🥰🥰  9/10 for film Petualangan Sherina 2 👏👏👏  #PetualanganSherina2 #PetSher2movie https://t.co/smuVsWMFUf";0;0;1;0;in;233068945;1707327639911112795;ichellaa_;https://twitter.com/ichellaa_/status/1707327700569108982
Thu Sep 28 09:32:50 +0000 2023;1707327497023656195;"23 years of waiting paid off. This is such an inspirational, fun, nostalgic and emotional movie that bring back my childhood memories. 🥹  The wait was so worth it (9/10)! 🙌🏼✨️  #NostalgiaBersama #PetualanganSherina  #PetualanganSherina2 #PetSher2  #FilmPetualanganSherina https://t.co/pt1BnQIvmw";0;4;4;12;en;64317740;1707327497023656195;azharwibisono;https://twitter.com/azharwibisono/status/1707327497023656195
Thu Sep 28 09:31:27 +0000 2023;1707327148246372460;"Di hari pertama dan jam tayang pertama bangeet! #PetualanganSherina2 https://t.co/3J2Nl3pymw";0;0;0;0;in;80537555;1707327148246372460;ajengng;https://twitter.com/ajengng/status/1707327148246372460
Thu Sep 28 09:30:23 +0000 2023;1707326880985346417;"Sherina lagi nyanyi :  "Betapaaa bahagianyaaa" "Bersama berduaaaa"  Me : Ooh udah ga banyak temen lagi skrg dia?   Iya sih, kita juga, temen2 yg dulu banyak, entah pada kemana...   #PetualanganSherina2";0;0;1;0;in;362550989;1707326880985346417;zahfansuri;https://twitter.com/zahfansuri/status/1707326880985346417
Thu Sep 28 09:27:36 +0000 2023;1707326179764814052;"Love how they keep Uci, Mathias muchus (i adore him since the 1st season), Ratna R. Seeing the familiar faces help us to regain the memory. Sherina, mom &amp  the piano! Sadam is a man now.  After all it's good. Thank U Mira &amp  Riri for bringing them back to us #PetualanganSherina2";0;0;0;0;en;1167225710;1707325272641691876;iansg8;https://twitter.com/iansg8/status/1707326179764814052
Thu Sep 28 09:25:57 +0000 2023;1707325763656339854;"pokoknya yg belom nonton #PetualanganSherina2  HARUS NONTON!! karena emang se bagus ituuuu https://t.co/44u7sJZLnv";0;1;0;1;in;1691270890666008576;1707325763656339854;itsme_saniaa;https://twitter.com/itsme_saniaa/status/1707325763656339854
Thu Sep 28 09:24:00 +0000 2023;1707325272641691876;"It's me and my inner child.   In the first 10 minutes i was crying n laughing haha why am i like that?! There is so much feelings. Seeing a grown up sherina &amp  sadam make me thinking tht we hve been through alot in the past 23 years. #PetualanganSherina2";0;1;0;5;en;1167225710;1707325272641691876;iansg8;https://twitter.com/iansg8/status/1707325272641691876
Thu Sep 28 09:23:51 +0000 2023;1707325235018768584;"#PetualanganSherina2 bagus! Lagunya enak-enak banget 😍";0;0;0;0;in;37372736;1707325235018768584;resyapasha;https://twitter.com/resyapasha/status/1707325235018768584
Thu Sep 28 09:22:34 +0000 2023;1707324913223365033;"w sampe pulang masih senyum2 anjay gr2 ni film, gatau lah pokoknya best bgt gabisa berkata-kata lagi😭😭 #PetualanganSherina2";0;0;0;0;in;1600071521396875264;1707324909255545259;dumpactivities;https://twitter.com/dumpactivities/status/1707324913223365033
Thu Sep 28 09:20:16 +0000 2023;1707324334220747065;"Petsher 2 nya bagus. Baper banget sama Sadam 🙃 . . #PetualanganSherina2 https://t.co/pwvQxAcMxF";0;1;0;1;in;2645185392;1707324334220747065;ainosukke;https://twitter.com/ainosukke/status/1707324334220747065
Thu Sep 28 09:18:22 +0000 2023;1707323855398899962;"Film #PetualanganSherina2 menghadirkan kembali memori saat film Indonesia bangkit. Kalau yang dulu nonton sekarang wajib nonton. Bagus filmnya dan harus bawa anaknya kalau sudah beranak";0;0;0;0;in;170670834;1707323855398899962;ibe_ibay;https://twitter.com/ibe_ibay/status/1707323855398899962
Thu Sep 28 09:18:11 +0000 2023;1707323811715240036;"#PetualanganSherina2 show pertama di hari pertama. senyum-senyum sendiri sejak awal, tepuk tangan keras pas selesai. bagus banget. terima kasih @MirLes @rizariri @FilmPetSher https://t.co/LnHzW8XXVs";0;0;0;1;in;156886337;1707323811715240036;ibuktiibuk;https://twitter.com/ibuktiibuk/status/1707323811715240036
Thu Sep 28 09:16:07 +0000 2023;1707323289063027171;"Awal mulai nonton sama endingnya nahan nangis nontonnya. Padahal sedih jg nggak filmnya. Kayak nostalgia bgt sama film petualangan sherina. My first idol. Sampe sekarang hafal semua lagu2 sherina pas kecil. CD dan kaset2 nya pun sampe sekarang gw masih ada🥹 #PetualanganSherina2 https://t.co/bKKy779UHZ";0;0;0;1;in;67890953;1707323289063027171;yanss97;https://twitter.com/yanss97/status/1707323289063027171
Thu Sep 28 09:15:30 +0000 2023;1707323133915693556;"Jadi, terima kasih Sherina, Derby, semua pemain, Mirles, Riri Riza, semua kru, juga semua yang sudah menjadikan film #PetualanganSherina2 sebagus ini. Tanpa melepaskan pesan dan kekuatan yang ada di film pertama. From the bottom of my heart, THANK YOU! 💜";0;0;0;0;in;50554708;1707320128634012037;mimiooo;https://twitter.com/mimiooo/status/1707323133915693556
Thu Sep 28 09:14:23 +0000 2023;1707322853534908883;"Aku merasa bahwa #PetualanganSherina bener-bener berarti di kehidupan kita semua. Aku dan teman-teman segenerasiku. Dari #PetualanganSherina2 aku diingatkan lagi bahwa aku punya masa kecil yang menyenangkan (nah nangis lagi).";0;1;0;0;in;50554708;1707320128634012037;mimiooo;https://twitter.com/mimiooo/status/1707322853534908883
Thu Sep 28 09:13:55 +0000 2023;1707322738040537424;"Terhipnotis sama film Petualangan Sherina 2. Karunia terindah tahun ini :') #PetualanganSherina2";0;0;0;0;in;1519984585580642304;1707322738040537424;primrose_violet;https://twitter.com/primrose_violet/status/1707322738040537424
Thu Sep 28 09:13:29 +0000 2023;1707322627331883211;"Sampai ke adegan akhir, lagu terakhir dari Sherina dan Sadam, sekali lagi bikin nangis. Hati ini terasa hangat, haru, waas (bahasa Sunda). Kayak ngeliat kita sekarang tumbuh dewasa sama2 dengan kehidupan yang rumit, tapi kita tuh bisa lho ngadepin semua  #PetualanganSherina2";0;1;0;0;in;50554708;1707320128634012037;mimiooo;https://twitter.com/mimiooo/status/1707322627331883211
Thu Sep 28 09:11:54 +0000 2023;1707322228206137764;"Pujian juga buat Isyana karena penampilannya unik banget. "Bebeeeeebbb." 🤣  Dan Kelly Tandiono wah keren banget sih!   #PetualanganSherina2";0;1;0;0;in;50554708;1707320128634012037;mimiooo;https://twitter.com/mimiooo/status/1707322228206137764
Thu Sep 28 09:11:47 +0000 2023;1707322199160578316;"Nonton #PetualanganSherina2  🐻🐻🐻 https://t.co/Occ1CJQHEW";0;7;0;15;en;1100243773336911872;1707322199160578316;KangUbiBakar94;https://twitter.com/KangUbiBakar94/status/1707322199160578316
Thu Sep 28 09:10:44 +0000 2023;1707321934709657959;"Lagu-lagu yang mereka nyanyiin pun menurutku sangat bikin nostalgia. Beberapa nada awal dan liriknya sama seperti di PetSher 1 tapi sekarang liriknya lebih dewasa, seperti menyesuaikan sama perkembangan hidup Sherina dan kita semua  #PetualanganSherina2";0;1;0;0;in;50554708;1707320128634012037;mimiooo;https://twitter.com/mimiooo/status/1707321934709657959
Thu Sep 28 09:09:52 +0000 2023;1707321715507044398;"Interaksi Sadam Sherina sungguh bikin senyam-senyum, mesam-mesem karena gemes. Ngobrol, celetukan, tatap-tatapan, awkwardnya. Cute!  Derby-Sherina udah kayak Dian-Nicsap dan Shahrukh Khan-Kajol. On screen couple yg dapet banget tp di RL pny hidup masing2.  #PetualanganSherina2";0;1;0;0;in;50554708;1707320128634012037;mimiooo;https://twitter.com/mimiooo/status/1707321715507044398
Thu Sep 28 09:08:43 +0000 2023;1707321425714086234;"berasa bgt nostalgianya, happy ada terharunya juga. satu studio full dan tepuk tangan semua di akhir film, terimakasih❤️ #PetualanganSherina2 https://t.co/MYZBqwtsI2";0;0;0;1;in;395686962;1707321425714086234;divareighania;https://twitter.com/divareighania/status/1707321425714086234
Thu Sep 28 09:08:02 +0000 2023;1707321253617705057;"Keliatan juga kali ya di trailer bahwa di Kalimantan, Sherina ketemu Sadam. Persahabatan mereka ternyata bertahan dan bukan sekedar temen sekolah. Ada hubungan yang lebih kompleks dan hal-hal yang gak diungkapkan.  #PetualanganSherina2";0;1;0;0;in;50554708;1707320128634012037;mimiooo;https://twitter.com/mimiooo/status/1707321253617705057
Thu Sep 28 09:06:53 +0000 2023;1707320965485707293;"Menurutku, Sherina tumbuh jadi perempuan yg cerdas, tangguh, tetep PD. Salah satunya waktu dia nunjuk diri bahwa dia reporter yg lebih baik dari temennya. Walau 'ordal' itu yg jadinya berangkat ke Swiss dan Sherina ke... Kalimantan. As we all already know.  #PetualanganSherina2";0;1;0;0;in;50554708;1707320128634012037;mimiooo;https://twitter.com/mimiooo/status/1707320965485707293
Thu Sep 28 09:06:42 +0000 2023;1707320921567219820;"Kenapa tidak dilamar ajaaaa??? #PetualanganSherina2 https://t.co/3fOeVvbgoM";0;1;0;1;in;190233363;1707320921567219820;astu_tii;https://twitter.com/astu_tii/status/1707320921567219820
Thu Sep 28 09:05:37 +0000 2023;1707320647607865653;"Yang waktu kecil nonton petualangan sherina, wajib nonton #PetualanganSherina2. Wajib!! https://t.co/VDro7RCRyi";0;1;0;0;in;74908906;1707320647607865653;wahyuningliyana;https://twitter.com/wahyuningliyana/status/1707320647607865653
Thu Sep 28 09:05:30 +0000 2023;1707320617832526272;"Baru adegan pertama, Sherina lari pagi. Nyanyi dengan nada yang sangat familiar, langsung air mata merembes. Nangis! Keingetan betapa senangnya kembali bertemu Sherina, yang udah kayak sahabat dekat waktu kecil.  #PetualanganSherina2";0;1;0;0;in;50554708;1707320128634012037;mimiooo;https://twitter.com/mimiooo/status/1707320617832526272
Thu Sep 28 09:05:09 +0000 2023;1707320530767167672;"Satu satunya film yang dibolehin mas nonton di bioskop dan berdua ke sini karena memang ga boleh nonton bioskop. Waaaaa sama sekali gak rugi. Terharuuu bisa nonton ini, kayak balik lagi ke 20 tahun yang lalu. Jazakallohu khoiro ayang. ❤️ #PetualanganSherina2 https://t.co/n8S8KYA1AE";0;1;0;0;in;1295743745833357314;1707320530767167672;rahayulalaa;https://twitter.com/rahayulalaa/status/1707320530767167672
Thu Sep 28 09:04:29 +0000 2023;1707320363309572395;"Ternyata sepertinya banyak yang seperti aku. Studio penuh! Sampai deret bawah dan sampai ujung samping. Segala usia dari kecil sampai dewasa. Keliatan semuanya gak sabar buat nonton #PetualanganSherina2";0;1;0;0;in;50554708;1707320128634012037;mimiooo;https://twitter.com/mimiooo/status/1707320363309572395
Thu Sep 28 09:03:33 +0000 2023;1707320128634012037;"Nonton #PetualanganSherina2 di hari pertama, penayangan pertama. Bela-belain karena nggak sabar banget mau bernostalgia dengan masa kecil.  Setengah studio langsung full padahal ngecek jam 7 pagi. Di manapun kursinya, pokoknya harus segera nonton!";0;1;0;0;in;50554708;1707320128634012037;mimiooo;https://twitter.com/mimiooo/status/1707320128634012037
Thu Sep 28 09:00:02 +0000 2023;1707319240775119087;"Tayang hari ini Petualangan Sherina 2 &amp  IU : The Golden Hour! Absen dulu yang mau nonton hari ini dong GoTixters! 👇🏻  Tiket filmnya bisa kamu beli di GoTix ya, klik link di bio sekarang cuss ~  #GOgetyourTIX #PetualanganSherina2 #IU #TheGoldenHour https://t.co/48wwQa2hTS";0;0;1;0;in;4439722465;1707319240775119087;gotixindonesia;https://twitter.com/gotixindonesia/status/1707319240775119087
Thu Sep 28 08:58:14 +0000 2023;1707318787626967393;"udah janjian nonton #PetualanganSherina2 dari lama sama kakakku ini, sempet telat dan ternyata parkirannya macet bangett! untung gak kelewatan nontonnya huhu, ASIK BANGET POKOKNYA, best day ever!!! https://t.co/FVEAgMMxWi";0;1;2;3;in;1691270890666008576;1707318787626967393;itsme_saniaa;https://twitter.com/itsme_saniaa/status/1707318787626967393
Thu Sep 28 08:56:36 +0000 2023;1707318380041277880;"Baru kali ini ngerasain nonton bioskop pas filmnya selesai satu studio tepuk tangan semua huhhhu terharu 👏👏🥺🥺 #PetualanganSherina2 sebagus dan seindah itu.";0;0;0;0;in;222374302;1707318380041277880;Stevnthkrn;https://twitter.com/Stevnthkrn/status/1707318380041277880
Thu Sep 28 08:54:55 +0000 2023;1707317954021671130;"mbak Isyana the best villain ever #PetualanganSherina2";0;0;0;0;in;1271642072995393536;1707317954021671130;lovelinuseu;https://twitter.com/lovelinuseu/status/1707317954021671130
Thu Sep 28 08:53:25 +0000 2023;1707317578971095538;"Banyak banget parallel scenes di #PetualanganSherina2 sama film pertamanya. Very nostalgic and loving every part of it. The ending made my life peaceful";0;0;0;0;en;1271642072995393536;1707317578971095538;lovelinuseu;https://twitter.com/lovelinuseu/status/1707317578971095538
Thu Sep 28 08:53:01 +0000 2023;1707317476432978082;"Nangis dikit #PetualanganSherina2 gw suka gmn film kedua ni ttp pertahanin karakter sherina yg reckles tabrak sana sini dan sadam yg lbh perhitungan tetapi ttp saling melengkapi https://t.co/9CPrdhXdER";0;1;1;7;in;88572978;1707317476432978082;Itooohh;https://twitter.com/Itooohh/status/1707317476432978082
